

 ---------------------------PIR NO 1--------------------------------- 

Started at 2018-01-28 13:19:00.472408
[Pir no. 1 2018-01-28] On from 13:21:43.515179 to 13:21:43.525927 for 0:00:00.010748. Cumulative t_on / t_off is 0.5385309906567937
[Pir no. 1 2018-01-28] On from 13:21:43.535169 to 13:21:43.545956 for 0:00:00.010787. Cumulative t_on / t_off is 0.5385313024172849
[Pir no. 1 2018-01-28] On from 13:21:43.555170 to 13:21:43.566028 for 0:00:00.010858. Cumulative t_on / t_off is 0.5385505674184952
[Pir no. 1 2018-01-28] On from 13:21:43.575236 to 13:21:43.586041 for 0:00:00.010805. Cumulative t_on / t_off is 0.5385614197206932
[Pir no. 1 2018-01-28] On from 13:21:43.595285 to 13:21:43.606024 for 0:00:00.010739. Cumulative t_on / t_off is 0.5385526452261467
[Pir no. 1 2018-01-28] On from 13:21:43.615302 to 13:21:43.626005 for 0:00:00.010703. Cumulative t_on / t_off is 0.5385299751460368
[Pir no. 1 2018-01-28] On from 13:21:43.635353 to 13:21:43.646067 for 0:00:00.010714. Cumulative t_on / t_off is 0.5384944301194076
[Pir no. 1 2018-01-28] On from 13:21:43.655353 to 13:21:43.666079 for 0:00:00.010726. Cumulative t_on / t_off is 0.5384746045325841
[Pir no. 1 2018-01-28] On from 13:21:43.675440 to 13:21:43.686121 for 0:00:00.010681. Cumulative t_on / t_off is 0.5384320701881342
[Pir no. 1 2018-01-28] On from 13:21:43.695425 to 13:21:43.706111 for 0:00:00.010686. Cumulative t_on / t_off is 0.5384022276548823
[Pir no. 1 2018-01-28] On from 13:21:43.715430 to 13:21:43.726283 for 0:00:00.010853. Cumulative t_on / t_off is 0.5383993157315137
[Pir no. 1 2018-01-28] On from 13:21:43.735440 to 13:21:43.746388 for 0:00:00.010948. Cumulative t_on / t_off is 0.5384463697074052
[Pir no. 1 2018-01-28] On from 13:21:43.755490 to 13:21:43.766480 for 0:00:00.010990. Cumulative t_on / t_off is 0.5385104799539598
[Pir no. 1 2018-01-28] On from 13:21:43.775458 to 13:21:43.786448 for 0:00:00.010990. Cumulative t_on / t_off is 0.5385986842080781
[Pir no. 1 2018-01-28] On from 13:21:43.795470 to 13:21:43.806506 for 0:00:00.011036. Cumulative t_on / t_off is 0.5386844716174497
[Pir no. 1 2018-01-28] On from 13:21:43.815539 to 13:21:43.826577 for 0:00:00.011038. Cumulative t_on / t_off is 0.5387673599080127
